"hourly","date","txid","iso_symbol","time","value","currency","EUR_c","USD_c","GBP_c","SGD_c","EUR_value","USD_value","GBP_value","SGD_value","open","USD_value.h","high.dt","time.dev.h"
2019-11-06 19:00:00,2019-11-06,"6a198c727944c93d62aa9afc937d53c9777dd92789c9ff98cc8379f1220b2965","BTC",2019-11-06 19:02:16,0.01095711,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,89.983771719652,99.610090910087,77.487685820087,135.518532579913,9321.8,102.139987998,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"73b02006fe96b8633193c9a339376f67b0af322b1ede18c8912ec8d3aad24c77","BTC",2019-11-06 18:32:22,0.52535048,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,4314.36917810714,4775.91345459321,3715.23083547321,6497.58249572679,9321.8,4897.212104464,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"76cd1cde2de83a0eb5f5c8107e69af3c6df2ff0f0925396f2c4dbb386a87a488","BTC",2019-11-06 19:02:16,0.4999664,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,4105.90588258183,4545.14909095454,3535.71692935454,6183.62988664546,9321.8,4660.58678752,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"7cb71bddf9b0283b4f8d7a156d14baffd9a14afa3d230981fea9c309e9ffabbb","BTC",2019-11-06 18:32:22,0.04575371,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,375.74610421609,415.942818185978,323.566077695978,565.886044704022,9321.8,426.506933878,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"7e589a8b87f15d374eda9351cef25dd3e6bad8079a0d4a0b441da426f337e4fd","BTC",2019-11-06 18:47:36,1.10978244,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,9113.93695412735,10088.9312728282,7848.28052646816,13725.8901071318,9321.8,10345.169949192,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"8802ab2e87e8eb7b3b851d28905d594c400183ec94db5003ac05b94312b62ab8","BTC",2019-11-06 19:01:02,0.01511467,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,124.12716627814,137.406090910465,106.889572180465,186.939612619535,9321.8,140.895930806,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"8d81c69a738719a70740f73c334fd4d405fe4a0c6331318c08336b6c8d180360","BTC",2019-11-06 19:28:15,0.9502701,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,7803.96361361808,8638.81909099548,6720.22375909548,11753.0269849045,9321.8,8858.22781818,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"91b73951826ee63560913690154eddf975873ff6b81b6fa469398930eee45284","BTC",2019-11-06 19:28:15,0.00222365,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,18.2614223991914,20.2150000002021,15.7254506502022,27.5023053497979,9321.8,20.72842057,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"98f2b91edace343f82178a3d7c6162d2562e2cb0af4c7c43d35cdc0ae7f5fab5","BTC",2019-11-06 18:59:01,0.02547882,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,209.24133485619,231.625636365953,180.183898785953,315.124362014047,9321.8,237.508464276,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"9a60d0c091bf3c781f7088afd94ba9e8a2830014d726e6572d67a86ffa5fb41c","BTC",2019-11-06 19:28:15,8.0019364,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,65714.8115089448,72744.8763643638,56588.9667727638,98968.6768432362,9321.8,74592.45073352,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"a8bf09d0f16ec346ad823e41a40f0470b2c8932382b1c08dabd491e84fec90f6","BTC",2019-11-06 18:32:22,0.00256836,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,21.092306268157,23.3487272729608,18.1632084329608,31.7657099670392,9321.8,23.941738248,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"b229ab90045672765bf7e7089369cca7871ea328a49a1bc8b14ed42a744161ca","BTC",2019-11-06 18:32:22,0.01932666,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,158.717559789336,175.696909092666,136.676382552666,239.033887847334,9321.8,180.159259188,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"b732e491b1edb69d4d35e9912cfae27084c0729ac9b862fc42aa71ce6ef5e148","BTC",2019-11-06 19:02:16,0.00269255,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,22.1121997081118,24.4777272729721,19.0414688229721,33.301703177028,9321.8,25.09941259,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"b930e6ed98c8ebd1fa5402e5391155a14d55f7eaf2687dd3ccfcd045cab4eff0","BTC",2019-11-06 19:02:01,0.0244726,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,200.977890318374,222.478181820407,173.068002420407,302.679341579593,9321.8,228.12868268,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"bafa9280cf2c58c1758f44c77d425a443ba7e8110b3226aaffeb369a9a61c171","BTC",2019-11-06 19:07:10,0.03212679,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,263.836881937408,292.061727275648,227.197738265648,397.347059334352,9321.8,299.479511022,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"be0ea1e4c11207c7d9bb815a66253eb381c05dbd38ad9f34e2e53877c416eaeb","BTC",2019-11-06 18:32:22,9.87780081,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,81120.0921756953,89798.1891827162,69854.9093473262,122169.538399074,9321.8,92078.883590658,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"c0fd0677563f34a8ff9860dc2dbf067ef40e1dc9d8e01d12d15e106ede8c7148","BTC",2019-11-06 19:02:01,0.0049485,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,40.638881452746,44.9863636368135,34.9953421368135,61.2034978631865,9321.8,46.1289273,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"c10cbc71930112280ddca463a832fa761d3faaa05153e7484134b44282604cc5","BTC",2019-11-06 19:01:02,0.00030496,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,2.50444241443456,2.77236363639136,2.15664939639136,3.77177300360864,9321.8,2.842776128,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"c3a507ac5ef3eb2c866fdb1a08aaafae1f21e4fb7106dbf2b942cbfd17362396","BTC",2019-11-06 19:02:16,0.00465396,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,38.2200118673986,42.3087272731504,32.9123820331504,57.5606003668496,9321.8,43.383284328,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"c7af58291dbf2904cd004cf0ad58e04b6dd919adc1a09890ce545824d480e5fd","BTC",2019-11-06 18:59:01,8.18389572,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,67209.127611744,74399.052000744,57875.766542064,101219.166254736,9321.8,76288.639122696,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"cc545733d9be95fd53af65f7d9b6aeaff5acec57686a68d42adc195d94744284","BTC",2019-11-06 18:59:01,0.02379878,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,195.444235453164,216.352545456709,168.302808636709,294.345474563291,9321.8,221.847467404,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"dc940a70f9f6c19995b282fac058ad3e373729654ff369ba265f88dbf6612fce","BTC",2019-11-06 18:32:22,0.0011124,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,9.1354333086864,10.1127272728284,7.8667916728284,13.7582643271716,9321.8,10.36957032,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"e1dd789352da7735ed9b1f513f0319ab78fcfa5eee8ad93c14c3ead02be0b8f5","BTC",2019-11-06 18:47:36,0.00342289,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,28.110017366028,31.117181818493,24.206366908493,42.334614691507,9321.8,31.907496002,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"ecaeaa2a9cf21c65f6cfa560072f50117acd2d353544c8b911ef6b746954f93a","BTC",2019-11-06 19:02:01,0.00899932,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,73.9056883167275,81.8120000008181,63.6423729208181,111.304407879182,9321.8,83.889861176,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"f0fda596f8c8cb9172388c6eba8c3d31c5eb61218a639cd21cc9b86dd472c20a","BTC",2019-11-06 19:28:15,0.00094087,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,7.72676657420332,8.55336363644917,6.65374710644917,11.6367656935508,9321.8,8.770601966,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"f1c28667e60fe27c4062e08fd0c57d4ff32124935be9fc9c0a4dfb5b34d613a8","BTC",2019-11-06 19:28:15,0.0048988,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,40.2307269800368,44.5345454549908,34.6438682549908,60.5888037450092,9321.8,45.66563384,2021-04-06 04:00:00,-516.333333333333
2019-11-06 19:00:00,2019-11-06,"f9e2833fa9a1c6684150a20579baff87e20591068c75d5a9f8f536d5005d7925","BTC",2019-11-06 18:32:22,1.94528905,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,15975.421055729,17684.4459092678,13756.9073173178,24059.5118146822,9321.8,18133.59546629,2021-04-06 04:00:00,-516.333333333333
2019-11-06 20:00:00,2019-11-06,"001bd370a82a1f93dcec91a4bff3fb422cbb028f11056bda10147b5fa3fbfdd6","BTC",2019-11-06 20:26:58,0.01599641,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,131.368335790547,145.421909092363,113.125157302363,197.845053097637,9303.25,148.8186013325,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"09d12a0668c653a0e0073ab0f4944d54e41e2d1185c35747e9740a54d065d305","BTC",2019-11-06 20:14:57,0.0223406,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,183.469131046422,203.096363638395,157.990692238395,276.310571761605,9303.25,207.84018695,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"0e002c9f78f6193642b644a594c7aa25b39f7390284e22790758e100cda1f764","BTC",2019-11-06 19:43:50,0.00027865,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,2.2883751271714,2.53318181820715,1.97058746820715,3.44636853179285,9303.25,2.5923506125,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"1121cd1dc1a8477702a9832c35ce491f6bbc76593a6d330903c892baf337d1d8","BTC",2019-11-06 19:35:56,0.01063156,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,87.3102367379522,96.650545455512,75.185425815512,131.492100584488,9303.25,98.90806057,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"41b02114d587bdb85d8b4a4157e284c40e34d338106ec21c6745d3a028074638","BTC",2019-11-06 20:26:58,0.00486348,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,39.9406662964133,44.2134545458967,34.3940884258967,60.1519627741033,9303.25,45.24617031,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"42342edbf7f66e8bdb113f87b927771726fcf286a12eef6a05586d1c739d76f5","BTC",2019-11-06 20:14:57,7.01524546,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,57611.7467133181,63774.9587279105,49611.1781441705,86765.1935982295,9303.25,65264.582325745,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"50a7eecc6b49471848f5ac635b1d7284f66e36c8dc397e4fb9d7fea0f80884cd","BTC",2019-11-06 20:14:57,8.02407349,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,65896.6093418676,72946.1226370931,56745.5182607831,99242.4703848169,9303.25,74649.9616958425,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"552de2b006d3423ff40b9b1bb4981133175326563c737efbc5ff135ce475753d","BTC",2019-11-06 20:26:58,0.00074925,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,6.153113454273,6.81136363643175,5.29862788643175,9.26679211356825,9303.25,6.9704600625,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"65e7537d5b562a7f044e3ee265db6518a9e242ec124aab0b83b7fc1b2d67c830","BTC",2019-11-06 19:35:56,0.04961012,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,407.416345465596,451.001090913601,350.838258633601,613.582474166399,9303.25,461.53534889,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"6fe821ccd5e598dbfe67d82f6c7f8abaee8953f383cf75a4b1868fb62a006836","BTC",2019-11-06 19:35:56,0.01390796,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,114.217224954943,126.436000001264,98.3558287612644,172.014913638736,9303.25,129.38922887,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"7572c69e72ae5559a87cfcc73c9399f39674ad8aa39c6dbf43e956a5939db2ff","BTC",2019-11-06 20:26:58,7.16346862,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,58829.0092025151,65122.4420006512,50659.3988568712,88598.4311159288,9303.25,66643.539439015,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"76f9da747e1b88930a352df95d6b4c690626749cb15e900f1b75d1681fa81c36","BTC",2019-11-06 19:35:56,0.01900246,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,156.055111498545,172.749636365364,134.383669625364,235.024152774636,9303.25,176.784635995,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"8a93a23b3ec417f16bfa47bb4e6f1ad00a3b2af9cade491e354a112b9cc73fd4","BTC",2019-11-06 20:14:57,0.00074412,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,6.11098402882032,6.76472727279492,5.26234899279492,9.20334380720508,9303.25,6.92273439,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"91f05f599826d5a79be8e679e5887fdcfdcad4155b63c1b6c67aa1624f3d20b8","BTC",2019-11-06 19:43:50,0.0271369,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,222.858090753768,246.699090911558,191.909689811558,335.631646188442,9303.25,252.461364925,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"94156f2611a698ac3cd88fb20b735ce485c803f6f710cb1625c07f7456f2e343","BTC",2019-11-06 20:14:57,0.05431015,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,446.014700925705,493.728636368574,384.076443518574,671.712872481426,9303.25,505.2609029875,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"aca05d0e9a674f26f56a5ac5e9e8635ebc64e4d880a738d75ba7818a9bf03b76","BTC",2019-11-06 19:43:50,383.70808035,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,3151150.28590571,3488255.27594397,2713548.66171732,4745736.42028668,9303.25,3569732.19851614,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"c199f418e6a9968285af863e46b9b52659e35505c3aa094f3b8758b1b80982eb","BTC",2019-11-06 19:35:56,0.0007901,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,6.4885885088036,7.1827272727991,5.5875153727991,9.7720286272009,9303.25,7.350497825,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"c33b42c9906538f9475d649400b02cac3276d7d5ce038ced9d73ebe2b350d93b","BTC",2019-11-06 19:43:50,0.00882187,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,72.4484043895193,80.1988181826202,62.3874626526202,109.10969014738,9303.25,82.0720620775,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"dadb9c663f932cbe2cadb8ff944e2ef0417da87067c2469c5c1dd50efdec1c48","BTC",2019-11-06 20:14:57,0.06670168,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,547.778451292108,606.378909096973,471.708217176973,824.972442023027,9303.25,620.54240446,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"e62071e5ce571fb5cd81a7bae2afb5e99bf1adfcea20c5167e17e7480a6191b0","BTC",2019-11-06 20:26:58,13.57875988,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,111513.713860488,123443.271637598,96027.7554398781,167943.336627322,9303.25,126326.59785361,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"e8d93be70d9050fac03b5e6b1b048c16664716ba69c9858aaa7f885bb8501c97","BTC",2019-11-06 20:26:58,0.00332408,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,27.2985537151549,30.2189090912113,23.5075915712113,41.1125236287887,9303.25,30.92474726,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"eb882b87d0ed59a0db112299f6650d83a6c11b4de60dab4c0ce8ad5617f865f9","BTC",2019-11-06 20:14:57,0.00424425,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,34.855324362093,38.5840909094767,30.0149501594768,52.4932698405232,9303.25,39.4853188125,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"ee03d2e30edad7fe75fd27e895ceeae90b2b9cf7cc6e1c49e5994b461b94f040","BTC",2019-11-06 19:43:50,0.00994609,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,81.6809078363833,90.4190000009042,70.3378442909042,123.014145309096,9303.25,92.5309617925,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"f7984d125ffd002afb84789b921ab103feab75469e23671fd89f722622060d1a","BTC",2019-11-06 20:26:58,0.00918753,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,75.4513372766591,83.5230000008352,64.9733769308352,113.632206269165,9303.25,85.4738884725,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"f827b3db73ce9d1c843bf2d1aad38d1ac7b0bc7499a4679c8864b6178b70e2fb","BTC",2019-11-06 19:43:50,1.76023659,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,14455.7029624726,16002.1508183418,12448.2331431318,21770.7661664682,9303.25,16375.9210559175,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"f8da4c51e6501adeaabad3f5bd64f049f57eef55b8eaa24998ffddb8b44995c6","BTC",2019-11-06 19:35:56,0.00546107,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,44.8482926816505,49.6460909095874,38.6201905795874,67.5430102204126,9303.25,50.8056994775,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"f9615631ea8f69a7b132217fea61f8f976bc7dd845a9e3b00f433520414f18dc","BTC",2019-11-06 20:14:57,0.32059922,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,2632.87737605796,2914.53836366551,2267.24853848551,3965.20029831449,9303.25,2982.614693465,2021-04-06 04:00:00,-516.291666666667
2019-11-06 20:00:00,2019-11-06,"fc43439c85e0a69b9a7e7aed07f34c34b77cb3c5d39df5f0407232b2d850137e","BTC",2019-11-06 20:26:58,0.01145104,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,94.0401044903814,104.100363637405,80.9807138774046,141.627503722595,9303.25,106.53188788,2021-04-06 04:00:00,-516.291666666667
2019-11-06 21:00:00,2019-11-06,"01997aca136fd16a59645c0eaa38883cdafe71982970ae20f25a1762a3a944db","BTC",2019-11-06 20:55:50,0.01176871,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,96.6489260466296,106.988272728343,83.2272472383426,145.556475161657,9307,109.53138397,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"0a248cdc3fe89047bcfd44c5f6930d92cca6e04b534b702148e26e39fb558e0c","BTC",2019-11-06 20:55:27,0.0067631,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,55.5410365066316,61.4827272733421,47.8280283733421,83.6466356266579,9307,62.9441717,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"100ac45bfc96ba7c7fa7509de7ab69e3633c5adc168caf8eaa361b50ce9141dc","BTC",2019-11-06 20:55:50,0.01660414,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,136.359235543053,150.946727274237,117.422968614237,205.361512985763,9307,154.53473098,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"16d59d333b617304b1e44f9046626eab71260e72e73a364fe66d54b7c51fa7cf","BTC",2019-11-06 20:48:01,3.57297475,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,29342.5679092462,32481.5886366884,25267.7526164385,44190.8765235615,9307,33253.67599825,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"1acc768ac75b688168ec64c79d1499bebcad5834c23a0f0b61f167bf0c5d43e1","BTC",2019-11-06 21:16:41,0.00345312,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,28.3582771187443,31.3920000003139,24.4201507203139,42.7085020796861,9307,32.13818784,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"1ca761c1cca94c87a3ffc109bd7a5549a6bbebaefe4d0acb5f0a891298663e15","BTC",2019-11-06 20:48:01,0.00772694,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,63.4564410735538,70.2449090916115,54.6442172316115,95.5674963683885,9307,71.91463058,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"1ed0efcb3a3fc35d68dca07f4c27941dcc5a24bd4b0c93d20f34724f10ff2d30","BTC",2019-11-06 20:55:50,0.00073836,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,6.06368081427696,6.71236363643076,5.22161479643076,9.13210360356924,9307,6.87191652,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"21ef28e00b89da51a2b87f8985750d39cd57471933f0cb1ec008cfdd6c3837c8","BTC",2019-11-06 20:55:50,0.34047732,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,2796.12356165074,3095.24836366732,2407.82465458732,4211.05444621268,9307,3168.82241724,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"22ac34e95099c1c368842e6be043274220583da650ba95612a09c5c4568863b5","BTC",2019-11-06 21:05:54,0.00278274,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,22.8528727844426,25.2976363638893,19.6792843038893,34.4171812961107,9307,25.89896118,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"22f8154d2eb0a28aef187a95d5ab93a0b99358dae4aa85c1d9ed73b49b5b7d28","BTC",2019-11-06 20:55:50,0.00352435,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,28.9432437805366,32.0395454548658,24.9238828048659,43.5894811951341,9307,32.80112545,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"2a5098c0256dd52820d2fae9cdaa38f4254732995e5791a9488e3fce2f2e68b8","BTC",2019-11-06 20:58:58,0.00341547,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,28.0490816278489,31.0497272730378,24.1538933430378,42.2428434569622,9307,31.78777929,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"2dcb6f4707353b8e5d4a3d5a990fa37c7d6fc53147ca6c360fbec9cbe4d1156a","BTC",2019-11-06 21:05:54,0.01042055,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,85.5773458871198,94.7322727282201,73.6931822782201,128.88230972178,9307,96.98405885,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"3a143df37919a5f49d51858a1b4d0e8890d70886de14a90cc15d3141cd61636f","BTC",2019-11-06 20:55:50,0.04358601,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,357.944163562332,396.236454549417,308.236300359417,539.075734040583,9307,405.65499507,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"56ce3f74c5e1fb8b09a482346fe1a4dd56668d2a84d70b2aec3a0d6b4ef77e9e","BTC",2019-11-06 20:55:50,0.00276166,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,22.6797561589958,25.1060000002511,19.5302084602511,34.1564619397489,9307,25.70276962,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"58d1085c44ff6786f0c97dd02f69528329263d0717ae4ba8b90af0a2b9aba84b","BTC",2019-11-06 20:59:25,0.00272539,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,22.381893729918,24.7762727275205,19.2737103175205,33.7078712824795,9307,25.36520473,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"5ab200021c14599a10cc702fa4ec07149037e5260453313bda67d074098290b5","BTC",2019-11-06 20:55:50,0.00447375,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,36.740061816555,40.6704545458612,31.6379532958613,55.3317467041388,9307,41.63719125,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"5b39d008df11d10180b1b33929d96d2c5f37de4dc1561e98163c5f5ce922cb41","BTC",2019-11-06 20:48:01,0.02594286,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,213.052200077839,235.84418182054,183.46554748054,320.86365091946,9307,241.45019802,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"612a3129c8cc1018a2548a7347fde75cbf2d1d2637ed247f587a3b53a2bb3e9d","BTC",2019-11-06 20:48:01,5.22004084,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,42868.8735728509,47454.9167277473,36915.6542717873,64561.9396578127,9307,48582.92009788,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"64bb327c033f050eaf6a91dec9c3b9390cad58306d4f8a8aa861ef498d4e097a","BTC",2019-11-06 20:55:50,0.1265438,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,1039.22370148126,1150.39818182969,894.906249629686,1565.10522237031,9307,1177.7431466,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"796a7a738207903c1a6671358fa42810d457be07023ff67c8b958f2fc6168fc1","BTC",2019-11-06 20:58:58,0.00549366,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,45.1159336125478,49.9423636368631,38.8506640968631,67.9460863031369,9307,51.12949362,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"817eea032b10c72fadb8a7c6a026723ae42685da50d019884e2dc9480912772f","BTC",2019-11-06 20:48:01,0.02136862,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,175.486877839502,194.260181820124,151.116938040124,264.289034759876,9307,198.87774634,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"82ca28bf12b0f208b7d7b2c67c26999097e23d0572b1f08cf69a56d2c8c89dce","BTC",2019-11-06 20:55:50,0.02957054,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,242.844027392883,268.823090911779,209.120170651779,365.731126948221,9307,275.21301578,2021-04-06 04:00:00,-516.25
2019-11-06 21:00:00,2019-11-06,"87250942eef2e013921e383412dc94fb3e3ec03ef92da06ac431014b42a94eea","BTC",2019-11-06 21:19:14,0.00464386,"BTC",8212.363636,9090.909091,7071.909091,12368.090909,38.137066994675,42.2169090913313,32.8409557513313,57.4356826486687,9307,43.22040502,2021-04-06 04:00:00,-516.25
